Time	RB	Sinr
0.681 	3 	19.1283
0.681 	4 	14.5761
0.681 	5 	19.8266
0.682 	0 	12.5046
0.682 	1 	13.119
0.682 	2 	11.9153
0.682 	3 	19.1762
0.682 	4 	14.3621
0.682 	5 	19.8086
0.683 	0 	11.8335
0.683 	1 	12.8925
0.683 	2 	11.311
0.683 	3 	19.2202
0.683 	4 	14.1369
0.683 	5 	19.7865
0.684 	0 	11.037
0.684 	1 	12.6439
0.684 	2 	10.6128
0.684 	3 	19.2601
0.684 	4 	13.8994
0.684 	5 	19.76
0.685 	0 	10.0591
0.685 	1 	12.3703
0.685 	2 	9.78585
0.685 	3 	19.2961
0.685 	4 	13.6486
0.685 	5 	19.7293
0.686 	0 	8.79464
0.686 	1 	12.0679
0.686 	2 	8.77141
0.686 	3 	19.3282
0.686 	4 	13.3831
0.686 	5 	19.6942
0.687 	0 	7.00533
0.687 	1 	11.7321
0.687 	2 	7.45722
0.687 	3 	19.3565
0.687 	4 	13.1016
0.687 	5 	19.6547
0.688 	0 	3.91816
0.688 	1 	11.3568
0.688 	2 	5.58372
0.688 	3 	19.3809
0.688 	4 	12.8023
0.688 	5 	19.6105
0.689 	0 	-10.9935
0.689 	1 	10.934
0.689 	2 	2.26391
0.689 	3 	19.4015
0.689 	4 	12.4829
0.689 	5 	19.5618
0.69 	1 	10.4526
0.69 	2 	-6.39599
0.69 	3 	19.4184
0.69 	4 	12.1409
0.69 	5 	19.5083
0.691 	0 	7.10195
0.691 	1 	9.8973
0.691 	3 	19.4314
0.691 	4 	11.7732
0.691 	5 	19.45
0.692 	0 	8.82618
0.692 	1 	9.24497
0.692 	2 	6.01211
0.692 	3 	19.4407
0.692 	4 	11.3758
0.692 	5 	19.3866
0.693 	0 	10.0483
0.693 	1 	8.45951
0.693 	2 	7.66331
0.693 	3 	19.4462
0.693 	4 	10.9437
0.693 	5 	19.3181
0.694 	0 	10.9928
0.694 	1 	7.47916
0.694 	2 	8.84269
0.694 	3 	19.4479
0.694 	4 	10.4703
0.694 	5 	19.2442
0.695 	0 	11.7604
0.695 	1 	6.1847
0.695 	2 	9.75725
0.695 	3 	19.4458
0.695 	4 	9.94697
0.695 	5 	19.1648
0.696 	0 	12.4052
0.696 	1 	4.29432
0.696 	2 	10.5018
0.696 	3 	19.4398
0.696 	4 	9.36179
0.696 	5 	19.0797
0.697 	0 	12.9595
0.697 	1 	0.792162
0.697 	2 	11.1276
0.697 	3 	19.43
0.697 	4 	8.69776
0.697 	5 	18.9886
0.698 	0 	13.4441
0.698 	1 	-5.11365
0.698 	2 	11.6657
0.698 	3 	19.4163
0.698 	4 	7.92943
0.698 	5 	18.8913
0.699 	0 	13.8733
0.699 	2 	12.1362
0.699 	3 	19.3987
0.699 	4 	7.0161
0.699 	5 	18.7875
0.7 	1 	5.28681
0.7 	2 	12.5531
0.7 	3 	19.377
0.7 	4 	5.88662
0.7 	5 	18.6769
0.7 	0 	14.2573
0.701 	0 	14.6036
0.701 	1 	6.93432
0.701 	2 	12.9262
0.701 	3 	19.3513
0.701 	4 	4.39838
0.701 	5 	18.5591
0.702 	0 	14.9179
0.702 	1 	8.13473
0.702 	2 	13.2628
0.702 	3 	19.3215
0.702 	4 	2.19033
0.702 	5 	18.4337
0.703 	0 	15.2047
0.703 	1 	9.08035
0.703 	2 	13.5686
0.703 	3 	19.2875
0.703 	4 	-2.30758
0.703 	5 	18.3002
0.704 	0 	15.4676
0.704 	1 	9.8608
0.704 	2 	13.8479
0.704 	3 	19.2492
0.704 	4 	-3.46928
0.704 	5 	18.1581
0.705 	0 	15.7092
0.705 	1 	10.5252
0.705 	2 	14.1042
0.705 	3 	19.2065
0.705 	5 	18.0069
0.706 	0 	15.932
0.706 	1 	11.1033
0.706 	2 	14.3402
0.706 	3 	19.1594
0.706 	4 	3.85491
0.706 	5 	17.8459
0.707 	0 	16.1379
0.707 	1 	11.6147
0.707 	2 	14.5584
0.707 	3 	19.1077
0.707 	4 	5.27504
0.707 	5 	17.6743
0.708 	0 	16.3284
0.708 	1 	12.0728
0.708 	2 	14.7605
0.708 	3 	19.0512
0.708 	4 	6.30826
0.708 	5 	17.4912
0.709 	0 	16.505
0.709 	1 	12.4874
0.709 	2 	14.9481
0.709 	3 	18.9899
0.709 	4 	7.11223
0.709 	5 	17.2957
0.71 	0 	16.6687
0.71 	1 	12.8655
0.71 	2 	15.1227
0.71 	3 	18.9236
0.71 	4 	7.76382
0.71 	5 	17.0865
0.711 	0 	16.8206
0.711 	1 	13.2127
0.711 	2 	15.2854
0.711 	3 	18.852
0.711 	4 	8.30626
0.711 	5 	16.8622
0.712 	0 	16.9614
0.712 	1 	13.5333
0.712 	2 	15.4371
0.712 	3 	18.7751
0.712 	4 	8.76636
0.712 	5 	16.6213
0.713 	0 	17.092
0.713 	1 	13.8306
0.713 	2 	15.5787
0.713 	3 	18.6926
0.713 	4 	9.16179
0.713 	5 	16.3617
0.714 	0 	17.213
0.714 	1 	14.1074
0.714 	2 	15.711
0.714 	3 	18.6043
0.714 	4 	9.50486
0.714 	5 	16.081
0.715 	0 	17.3248
0.715 	1 	14.366
0.715 	2 	15.8346
0.715 	3 	18.5098
0.715 	4 	9.80446
0.715 	5 	15.7764
0.716 	0 	17.4281
0.716 	1 	14.6083
0.716 	2 	15.9502
0.716 	3 	18.409
0.716 	4 	10.0672
0.716 	5 	15.4442
0.717 	0 	17.5233
0.717 	1 	14.8358
0.717 	2 	16.0581
0.717 	3 	18.3015
0.717 	4 	10.2981
0.717 	5 	15.0798
0.718 	0 	17.6106
0.718 	1 	15.0499
0.718 	2 	16.159
0.718 	3 	18.1868
0.718 	4 	10.501
0.718 	5 	14.6772
0.719 	0 	17.6906
0.719 	1 	15.2516
0.719 	2 	16.2531
0.719 	3 	18.0647
0.719 	4 	10.6791
0.719 	5 	14.2288
0.72 	0 	17.7633
0.72 	1 	15.4421
0.72 	2 	16.3409
0.72 	3 	17.9347
0.72 	4 	10.8349
0.72 	5 	13.7238
0.721 	0 	17.8292
0.721 	1 	15.6221
0.721 	2 	16.4227
0.721 	3 	17.7962
0.721 	4 	10.9702
0.721 	5 	13.1473
0.722 	0 	17.8885
0.722 	1 	15.7924
0.722 	2 	16.4989
0.722 	3 	17.6487
0.722 	4 	11.0868
0.722 	5 	12.4773
0.723 	0 	17.9413
0.723 	1 	15.9537
0.723 	2 	16.5695
0.723 	3 	17.4915
0.723 	4 	11.1859
0.723 	5 	11.6794
0.724 	0 	17.9879
0.724 	1 	16.1065
0.724 	2 	16.635
0.724 	3 	17.3238
0.724 	4 	11.2685
0.724 	5 	10.6956
0.725 	0 	18.0283
0.725 	1 	16.2513
0.725 	2 	16.6956
0.725 	3 	17.1449
0.725 	4 	11.3356
0.725 	5 	9.41556
0.726 	0 	18.0627
0.726 	1 	16.3885
0.726 	2 	16.7514
0.726 	3 	16.9536
0.726 	4 	11.3879
0.726 	5 	7.58548
0.727 	0 	18.0913
0.727 	1 	16.5187
0.727 	2 	16.8026
0.727 	3 	16.7488
0.727 	4 	11.4258
0.727 	5 	4.3504
0.728 	0 	18.1141
0.728 	1 	16.6421
0.728 	2 	16.8495
0.728 	3 	16.5291
0.728 	4 	11.4497
0.728 	5 	-5.33234
0.729 	0 	18.1313
0.729 	1 	16.7591
0.729 	2 	16.8921
0.729 	3 	16.293
0.729 	4 	11.46
0.73 	0 	18.1428
0.73 	1 	16.87
0.73 	2 	16.9307
0.73 	3 	16.0384
0.73 	4 	11.4567
0.73 	5 	8.00997
0.731 	0 	18.1487
0.731 	1 	16.975
0.731 	2 	16.9654
0.731 	3 	15.7631
0.731 	4 	11.44
0.731 	5 	9.70048
0.732 	0 	18.1491
0.732 	1 	17.0744
0.732 	2 	16.9962
0.732 	3 	15.4641
0.732 	4 	11.4098
0.732 	5 	10.9114
0.733 	0 	18.1439
0.733 	1 	17.1684
0.733 	2 	17.0233
0.733 	3 	15.1379
0.733 	4 	11.3659
0.733 	5 	11.8543
0.734 	0 	18.1332
0.734 	1 	17.2572
0.734 	2 	17.0469
0.734 	3 	14.78
0.734 	4 	11.308
0.734 	5 	12.6253
0.735 	0 	18.117
0.735 	1 	17.341
0.735 	2 	17.067
0.735 	3 	14.3845
0.735 	4 	11.2357
0.735 	5 	13.2764
0.736 	3 	13.944
0.736 	4 	11.1486
0.736 	5 	13.8391
0.736 	0 	18.0953
0.736 	1 	17.4199
0.736 	2 	17.0837
0.737 	0 	18.0679
0.737 	1 	17.4941
0.737 	2 	17.0971
0.737 	3 	13.448
0.737 	4 	11.0459
0.737 	5 	14.3336
0.738 	0 	18.0349
0.738 	1 	17.5638
0.738 	2 	17.1073
0.738 	3 	12.882
0.738 	4 	10.9267
0.738 	5 	14.7739
0.739 	0 	17.9962
0.739 	1 	17.629
0.739 	2 	17.1144
0.739 	3 	12.2248
0.739 	4 	10.79
0.739 	5 	15.1701
0.74 	1 	17.69
0.74 	2 	17.1185
0.74 	3 	11.4434
0.74 	4 	10.6346
0.74 	5 	15.5293
0.74 	0 	17.9516
0.741 	0 	17.9012
0.741 	1 	17.7467
0.741 	2 	17.1195
0.741 	3 	10.4825
0.741 	4 	10.4587
0.741 	5 	15.8574
0.742 	0 	17.8447
0.742 	1 	17.7992
0.742 	2 	17.1177
0.742 	3 	9.23825
0.742 	4 	10.2604
0.742 	5 	16.1587
0.743 	0 	17.782
0.743 	1 	17.8478
0.743 	2 	17.113
0.743 	3 	7.47685
0.743 	4 	10.0372
0.743 	5 	16.4366
0.744 	0 	17.713
0.744 	1 	17.8924
0.744 	2 	17.1055
0.744 	3 	4.44758
0.744 	4 	9.78601
0.744 	5 	16.694
0.745 	0 	17.6375
0.745 	1 	17.9332
0.745 	2 	17.0953
0.745 	3 	-14.8166
0.745 	4 	9.50299
0.745 	5 	16.9332
0.746 	0 	17.5552
0.746 	1 	17.9701
0.746 	2 	17.0823
0.746 	4 	9.18309
0.746 	5 	17.156
0.747 	0 	17.4659
0.747 	1 	18.0033
0.747 	2 	17.0668
0.747 	3 	7.54602
0.747 	4 	8.81969
0.747 	5 	17.3641
0.748 	0 	17.3694
0.748 	1 	18.0328
0.748 	2 	17.0487
0.748 	3 	9.29969
0.748 	4 	8.40395
0.748 	5 	17.5588
0.749 	0 	17.2653
0.749 	1 	18.0586
0.749 	2 	17.028
0.749 	3 	10.5447
0.749 	4 	7.92363
0.749 	5 	17.7412
0.75 	0 	17.1533
0.75 	1 	18.0808
0.75 	2 	17.0049
0.75 	3 	11.5097
0.75 	4 	7.36106
0.75 	5 	17.9124
0.751 	0 	17.0329
0.751 	1 	18.0995
0.751 	2 	16.9792
0.751 	3 	12.2968
0.751 	4 	6.68961
0.751 	5 	18.0732
0.752 	0 	16.9038
0.752 	1 	18.1147
0.752 	2 	16.9512
0.752 	3 	12.9608
0.752 	4 	5.86625
0.752 	5 	18.2243
0.753 	0 	16.7654
0.753 	1 	18.1263
0.753 	2 	16.9209
0.753 	3 	13.5341
0.753 	4 	4.81463
0.753 	5 	18.3664
0.754 	0 	16.617
0.754 	1 	18.1345
0.754 	2 	16.8881
0.754 	3 	14.0378
0.754 	4 	3.37849
0.754 	5 	18.5
0.755 	0 	16.4581
0.755 	1 	18.1393
0.755 	2 	16.8531
0.755 	3 	14.4863
0.755 	4 	1.14659
0.755 	5 	18.6257
0.756 	0 	16.2879
0.756 	1 	18.1406
0.756 	2 	16.8159
0.756 	3 	14.8899
0.756 	4 	-3.90272
0.756 	5 	18.7439
0.757 	0 	16.1054
0.757 	1 	18.1384
0.757 	2 	16.7764
0.757 	3 	15.2561
0.757 	5 	18.8551
0.758 	0 	15.9097
0.758 	1 	18.1329
0.758 	2 	16.7348
0.758 	3 	15.5906
0.758 	5 	18.9594
0.759 	0 	15.6994
0.759 	1 	18.1239
0.759 	2 	16.691
0.759 	3 	15.8981
0.759 	4 	3.77434
0.759 	5 	19.0574
0.76 	0 	15.4732
0.76 	1 	18.1115
0.76 	2 	16.6451
0.76 	3 	16.1819
0.76 	4 	5.24522
0.76 	5 	19.1492
0.761 	0 	15.2293
0.761 	1 	18.0957
0.761 	2 	16.5971
0.761 	3 	16.445
0.761 	4 	6.35486
0.761 	5 	19.2352
0.762 	0 	14.9657
0.762 	1 	18.0765
0.762 	2 	16.5471
0.762 	3 	16.6896
0.762 	4 	7.24713
0.762 	5 	19.3155
0.763 	3 	16.9177
0.763 	4 	7.99366
0.763 	5 	19.3904
0.763 	0 	14.6798
0.763 	1 	18.0538
0.763 	2 	16.495
0.764 	0 	14.3686
0.764 	1 	18.0277
0.764 	2 	16.441
0.764 	3 	17.131
0.764 	4 	8.63532
0.764 	5 	19.46
0.765 	0 	14.0282
0.765 	1 	17.9981
0.765 	2 	16.3851
0.765 	3 	17.3308
0.765 	4 	9.19768
0.765 	5 	19.5245
0.766 	3 	17.5182
0.766 	4 	9.69782
0.766 	5 	19.5841
0.766 	0 	13.6537
0.766 	1 	17.9651
0.766 	2 	16.3272
0.767 	0 	13.2387
0.767 	1 	17.9285
0.767 	2 	16.2674
0.767 	3 	17.6943
0.767 	4 	10.1477
0.767 	5 	19.6389
0.768 	4 	10.5559
0.768 	5 	19.689
0.768 	0 	12.7749
0.768 	1 	17.8883
0.768 	2 	16.2059
0.768 	3 	17.8599
0.769 	0 	12.2505
0.769 	1 	17.8445
0.769 	2 	16.1425
0.769 	3 	18.0157
0.769 	4 	10.9292
0.769 	5 	19.7345
0.77 	0 	11.649
0.77 	1 	17.7971
0.77 	2 	16.0773
0.77 	3 	18.1625
0.77 	4 	11.2724
0.77 	5 	19.7756
0.771 	0 	10.9458
0.771 	1 	17.746
0.771 	2 	16.0104
0.771 	3 	18.3008
0.771 	4 	11.5895
0.771 	5 	19.8124
0.772 	0 	10.1016
0.772 	1 	17.6912
0.772 	2 	15.9418
0.772 	3 	18.431
0.772 	4 	11.8837
0.772 	5 	19.8448
0.773 	0 	9.04818
0.773 	1 	17.6326
0.773 	2 	15.8715
0.773 	3 	18.5538
0.773 	4 	12.1576
0.773 	5 	19.8729
0.774 	0 	7.65034
0.774 	1 	17.5701
0.774 	4 	12.4133
0.774 	5 	19.897
0.774 	2 	15.7996
0.774 	3 	18.6693
0.775 	0 	5.5729
0.775 	1 	17.5037
0.775 	2 	15.7262
0.775 	3 	18.7781
0.775 	4 	12.6525
0.775 	5 	19.9168
0.776 	0 	1.44515
0.776 	1 	17.4333
0.776 	2 	15.6511
0.776 	3 	18.8804
0.776 	4 	12.8768
0.776 	5 	19.9327
0.777 	0 	-0.883253
0.777 	1 	17.3588
0.777 	2 	15.5746
0.777 	3 	18.9766
0.777 	4 	13.0874
0.777 	5 	19.9444
0.778 	0 	4.80203
0.778 	1 	17.2801
0.778 	2 	15.4967
0.778 	3 	19.0668
0.778 	4 	13.2854
0.778 	5 	19.9522
0.779 	0 	7.1756
0.779 	1 	17.1971
0.779 	2 	15.4173
0.779 	3 	19.1513
0.779 	4 	13.4716
0.779 	5 	19.9559
0.78 	2 	15.3365
0.78 	3 	19.2303
0.78 	4 	13.6471
0.78 	5 	19.9557
0.78 	0 	8.69537
0.78 	1 	17.1097
0.781 	0 	9.81286
0.781 	1 	17.0178
0.781 	2 	15.2544
0.781 	3 	19.304
0.781 	4 	13.8123
0.781 	5 	19.9515
0.782 	0 	10.6949
0.782 	1 	16.9213
0.782 	2 	15.171
0.782 	3 	19.3725
0.782 	4 	13.968
0.782 	5 	19.9433
0.783 	0 	11.4218
0.783 	1 	16.82
0.783 	2 	15.0864
0.783 	3 	19.4361
0.783 	4 	14.1147
0.783 	5 	19.9311
0.784 	0 	12.0385
0.784 	1 	16.7138
0.784 	2 	15.0006
0.784 	3 	19.4948
0.784 	4 	14.2528
0.784 	5 	19.915
0.785 	0 	12.5727
0.785 	1 	16.6024
0.785 	2 	14.9137
0.785 	3 	19.5488
0.785 	4 	14.3829
0.785 	5 	19.8948
0.786 	0 	13.0426
0.786 	1 	16.4858
0.786 	2 	14.8257
0.786 	3 	19.5982
0.786 	4 	14.5052
0.786 	5 	19.8706
0.787 	0 	13.4609
0.787 	1 	16.3637
0.787 	2 	14.7366
0.787 	3 	19.643
0.787 	4 	14.6202
0.787 	5 	19.8422
0.788 	0 	13.8368
0.788 	1 	16.2358
0.788 	2 	14.6466
0.788 	3 	19.6834
0.788 	4 	14.728
0.788 	5 	19.8098
0.789 	0 	14.1772
0.789 	1 	16.1021
0.789 	2 	14.5557
0.789 	3 	19.7194
0.789 	4 	14.8291
0.789 	5 	19.7732
0.79 	0 	14.4872
0.79 	1 	15.9621
0.79 	2 	14.4639
0.79 	3 	19.7511
0.79 	4 	14.9235
0.79 	5 	19.7323
0.791 	0 	14.771
0.791 	1 	15.8156
0.791 	2 	14.3713
0.791 	3 	19.7786
0.791 	4 	15.0116
0.791 	5 	19.6871
0.792 	0 	15.0318
0.792 	1 	15.6622
0.792 	4 	15.0935
0.792 	5 	19.6375
0.792 	2 	14.278
0.792 	3 	19.8019
0.793 	0 	15.2723
0.793 	1 	15.5017
0.793 	2 	14.184
0.793 	3 	19.8209
0.793 	4 	15.1694
0.793 	5 	19.5835
0.794 	0 	15.4946
0.794 	1 	15.3336
0.794 	2 	14.0894
0.794 	3 	19.8359
0.794 	4 	15.2395
0.794 	5 	19.5248
0.795 	0 	15.7006
0.795 	1 	15.1574
0.795 	2 	13.9942
0.795 	3 	19.8468
0.795 	4 	15.3038
0.795 	5 	19.4615
0.796 	0 	15.8918
0.796 	1 	14.9727
0.796 	2 	13.8985
0.796 	3 	19.8535
0.796 	4 	15.3625
0.796 	5 	19.3934
0.797 	0 	16.0694
0.797 	1 	14.7789
0.797 	2 	13.8023
0.797 	3 	19.8562
0.797 	4 	15.4157
0.797 	5 	19.3203
0.798 	0 	16.2345
0.798 	1 	14.5754
0.798 	2 	13.7058
0.798 	3 	19.8547
0.798 	4 	15.4634
0.798 	5 	19.2421
0.799 	0 	16.3882
0.799 	1 	14.3614
0.799 	2 	13.6089
0.799 	3 	19.8492
0.799 	4 	15.5059
0.799 	5 	19.1586
0.8 	0 	16.5311
0.8 	1 	14.1361
0.8 	2 	13.5117
0.8 	3 	19.8396
0.8 	4 	15.543
0.8 	5 	19.0696
0.801 	0 	16.664
0.801 	1 	13.8986
0.801 	2 	13.4144
0.801 	3 	19.8258
0.801 	4 	15.5749
0.801 	5 	18.975
0.802 	0 	16.7875
0.802 	1 	13.6478
0.802 	2 	13.3168
0.802 	3 	19.8078
0.802 	4 	15.6015
0.802 	5 	18.8744
0.803 	0 	16.9022
0.803 	1 	13.3824
0.803 	2 	13.2192
0.803 	3 	19.7857
0.803 	4 	15.623
0.803 	5 	18.7677
0.804 	0 	17.0084
0.804 	1 	13.1009
0.804 	2 	13.1215
0.804 	3 	19.7593
0.804 	4 	15.6393
0.804 	5 	18.6545
0.805 	0 	17.1067
0.805 	1 	12.8015
0.805 	2 	13.0237
0.805 	3 	19.7285
0.805 	4 	15.6505
0.805 	5 	18.5346
0.806 	0 	17.1975
0.806 	1 	12.4821
0.806 	2 	12.926
0.806 	3 	19.6934
0.806 	4 	15.6564
0.806 	5 	18.4075
0.807 	0 	17.2809
0.807 	1 	12.1402
0.807 	2 	12.8283
0.807 	3 	19.6539
0.807 	4 	15.6572
0.807 	5 	18.2729
0.808 	0 	17.3574
0.808 	1 	11.7725
0.808 	2 	12.7307
0.808 	3 	19.6098
0.808 	4 	15.6527
0.808 	5 	18.1303
0.809 	0 	17.4271
0.809 	1 	11.3751
0.809 	2 	12.6333
0.809 	3 	19.561
0.809 	4 	15.643
0.809 	5 	17.9792
0.81 	0 	17.4904
0.81 	1 	10.9429
0.81 	2 	12.5359
0.81 	3 	19.5075
0.81 	4 	15.6279
0.81 	5 	17.819
0.811 	0 	17.5473
0.811 	1 	10.4695
0.811 	2 	12.4387
0.811 	3 	19.4492
0.811 	4 	15.6074
0.811 	5 	17.6491
0.812 	0 	17.5981
0.812 	1 	9.94622
0.812 	2 	12.3417
0.812 	3 	19.3858
0.812 	4 	15.5814
0.812 	5 	17.4687
0.813 	0 	17.643
0.813 	1 	9.36104
0.813 	2 	12.2447
0.813 	3 	19.3173
0.813 	4 	15.5498
0.813 	5 	17.277
0.814 	0 	17.682
0.814 	1 	8.69701
0.814 	2 	12.1479
0.814 	3 	19.2434
0.814 	4 	15.5125
0.814 	5 	17.0729
0.815 	0 	17.7153
0.815 	1 	7.92867
0.815 	2 	12.0512
0.815 	3 	19.164
0.815 	4 	15.4694
0.815 	5 	16.8554
0.816 	0 	17.743
0.816 	1 	7.01535
0.816 	2 	11.9546
0.816 	3 	19.0789
0.816 	4 	15.4202
0.816 	5 	16.623
0.817 	0 	17.7651
0.817 	1 	5.88587
0.817 	2 	11.8579
0.817 	3 	18.9879
0.817 	4 	15.3649
0.817 	5 	16.3742
0.818 	0 	17.7818
0.818 	1 	4.39762
0.818 	2 	11.7612
0.818 	3 	18.8906
0.818 	4 	15.3033
0.818 	5 	16.1069
0.819 	0 	17.7931
0.819 	1 	2.18958
0.819 	2 	11.6644
0.819 	3 	18.7868
0.819 	4 	15.2351
0.819 	5 	15.819
0.82 	1 	-2.30833
0.82 	2 	11.5674
0.82 	3 	18.6762
0.82 	4 	15.16
0.82 	5 	15.5076
0.82 	0 	17.799
0.821 	0 	17.7995
0.821 	1 	-3.47004
0.821 	2 	11.4701
0.821 	3 	18.5583
0.821 	4 	15.0779
0.821 	5 	15.1691
0.822 	0 	17.7947
0.822 	2 	11.3724
0.822 	3 	18.4329
0.822 	4 	14.9883
0.822 	5 	14.7991
0.823 	0 	17.7846
0.823 	1 	3.85416
0.823 	2 	11.274
0.823 	3 	18.2994
0.823 	4 	14.891
0.823 	5 	14.392
0.824 	0 	17.7691
0.824 	1 	5.27428
0.824 	2 	11.175
0.824 	3 	18.1574
0.824 	4 	14.7855
0.824 	5 	13.9402
0.825 	0 	17.7483
0.825 	1 	6.30751
0.825 	2 	11.0751
0.825 	3 	18.0061
0.825 	4 	14.6713
0.825 	5 	13.4336
0.826 	0 	17.722
0.826 	1 	7.11148
0.826 	2 	10.974
0.826 	3 	17.8451
0.826 	4 	14.5481
0.826 	5 	12.858
0.827 	0 	17.6903
0.827 	1 	7.76307
0.827 	2 	10.8717
0.827 	3 	17.6735
0.827 	4 	14.4152
0.827 	5 	12.1927
0.828 	0 	17.653
0.828 	1 	8.30551
0.828 	2 	10.7678
0.828 	3 	17.4904
0.828 	4 	14.2718
0.828 	5 	11.4058
0.829 	0 	17.6101
0.829 	1 	8.7656
0.829 	2 	10.662
0.829 	3 	17.2949
0.829 	4 	14.1174
0.829 	5 	10.4437
0.83 	2 	10.5542
0.83 	3 	17.0857
0.83 	0 	17.5615
0.83 	1 	9.16104
0.83 	4 	13.9509
0.83 	5 	9.20709
0.831 	0 	17.507
0.831 	1 	9.50411
0.831 	2 	10.4439
0.831 	3 	16.8614
0.831 	4 	13.7714
0.831 	5 	7.4755
0.832 	0 	17.4466
0.832 	1 	9.8037
0.832 	2 	10.3307
0.832 	3 	16.6205
0.832 	4 	13.5777
0.832 	5 	4.56365
0.833 	0 	17.3801
0.833 	1 	10.0664
0.833 	2 	10.2144
0.833 	3 	16.3609
0.833 	4 	13.3683
0.833 	5 	-8.58261
0.834 	0 	17.3072
0.834 	1 	10.2973
0.834 	4 	13.1417
0.834 	2 	10.0943
0.834 	3 	16.0802
0.835 	4 	12.8957
0.835 	5 	7.21174
0.835 	2 	9.97011
0.835 	3 	15.7756
0.835 	0 	17.2278
0.835 	1 	10.5003
0.836 	4 	12.628
0.836 	0 	17.1417
0.836 	1 	10.6784
0.836 	2 	9.84119
0.836 	3 	15.4434
0.836 	5 	8.99624
0.837 	0 	17.0486
0.837 	1 	10.8341
0.837 	2 	9.70694
0.837 	3 	15.079
0.837 	4 	12.3356
0.837 	5 	10.2487
0.838 	1 	10.9695
0.838 	0 	16.9482
0.838 	2 	9.56666
0.838 	3 	14.6765
0.838 	4 	12.0148
0.838 	5 	11.2119
0.839 	0 	16.8402
0.839 	1 	11.086
0.839 	2 	9.4196
0.839 	3 	14.228
0.839 	4 	11.6609
0.839 	5 	11.9926
0.84 	2 	9.26487
0.84 	3 	13.723
0.84 	0 	16.7242
0.84 	1 	11.1851
0.84 	4 	11.2678
0.84 	5 	12.6473
0.841 	0 	16.5998
0.841 	1 	11.2678
0.841 	2 	9.10151
0.841 	3 	13.1465
0.841 	4 	10.8275
0.841 	5 	13.2096
0.842 	0 	16.4666
0.842 	1 	11.3349
0.842 	2 	8.92834
0.842 	3 	12.4765
0.842 	4 	10.3291
0.842 	5 	13.7011
0.843 	0 	16.3239
0.843 	1 	11.3871
0.843 	2 	8.74409
0.843 	3 	11.6787
0.843 	4 	9.75697
0.843 	5 	14.1366
0.844 	0 	16.1712
0.844 	1 	11.425
0.844 	2 	8.54724
0.844 	3 	10.6949
0.844 	4 	9.08831
0.844 	5 	14.5264
0.845 	0 	16.0077
0.845 	1 	11.449
0.845 	2 	8.33598
0.845 	3 	9.41479
0.845 	4 	8.28709
0.845 	5 	14.8783
0.846 	0 	15.8326
0.846 	1 	11.4592
0.846 	2 	8.10821
0.846 	3 	7.5847
0.846 	4 	7.29193
0.846 	5 	15.1981
0.847 	0 	15.6451
0.847 	1 	11.456
0.847 	2 	7.86139
0.847 	3 	4.34963
0.847 	4 	5.98445
0.847 	5 	15.4904
0.848 	0 	15.4439
0.848 	1 	11.4393
0.848 	2 	7.59239
0.848 	3 	-5.33311
0.848 	4 	4.0856
0.848 	5 	15.7588
0.849 	0 	15.2279
0.849 	1 	11.409
0.849 	2 	7.2974
0.849 	4 	0.596283
0.849 	5 	16.0061
0.85 	0 	14.9954
0.85 	1 	11.3651
0.85 	2 	6.97156
0.85 	3 	8.0092
0.85 	4 	-5.59742
0.85 	5 	16.2347
0.851 	0 	14.7447
0.851 	1 	11.3072
0.851 	2 	6.60864
0.851 	3 	9.69971
0.851 	5 	16.4465
0.852 	0 	14.4735
0.852 	1 	11.235
0.852 	2 	6.2004
0.852 	3 	10.9107
0.852 	4 	4.96706
0.852 	5 	16.6433
0.853 	0 	14.1792
0.853 	1 	11.1478
0.853 	2 	5.73564
0.853 	3 	11.8535
0.853 	4 	6.60385
0.853 	5 	16.8262
0.854 	0 	13.8586
0.854 	1 	11.0451
0.854 	2 	5.19853
0.854 	3 	12.6245
0.854 	4 	7.7906
0.854 	5 	16.9966
0.855 	0 	13.5073
0.855 	1 	10.926
0.855 	2 	4.56567
0.855 	3 	13.2757
0.855 	4 	8.72129
0.855 	5 	17.1554
0.856 	0 	13.1202
0.856 	1 	10.7893
0.856 	2 	3.80022
0.856 	3 	13.8383
0.856 	4 	9.48609
0.856 	5 	17.3035
0.857 	0 	12.6903
0.857 	1 	10.6338
0.857 	2 	2.83903
0.857 	3 	14.3329
0.857 	4 	10.1344
0.857 	5 	17.4416
0.858 	0 	12.2082
0.858 	1 	10.4579
0.858 	2 	1.55983
0.858 	3 	14.7732
0.858 	4 	10.6961
0.858 	5 	17.5704
0.859 	0 	11.6611
0.859 	1 	10.2596
0.859 	2 	-0.329181
0.859 	3 	15.1693
0.859 	4 	11.1908
0.859 	5 	17.6904
0.86 	1 	10.0364
0.86 	2 	-3.90439
0.86 	3 	15.5286
0.86 	4 	11.6321
0.86 	5 	17.8022
0.86 	0 	11.0304
0.861 	0 	10.2877
0.861 	1 	9.78526
0.861 	3 	15.8567
0.861 	4 	12.0295
0.861 	5 	17.9062
0.862 	0 	9.38693
0.862 	1 	9.50224
0.862 	3 	16.1579
0.862 	4 	12.3902
0.862 	5 	18.0029
0.863 	0 	8.24505
0.863 	1 	9.18233
0.863 	2 	0.952794
0.863 	3 	16.4359
0.863 	4 	12.7198
0.863 	5 	18.0924
0.864 	0 	6.68803
